Number of clusters: 
53

#### CLUSTER 1 ####
Items in cluster: 179
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.3333333333333333
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
20 games in series out of 8653 titles in topSBM clusters: ( 0.23113371085172774%)
5 clusters represented out of 53: (9.433962264150944%)
!! Herfindahl-Hirschman Index: 0.34
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.3333333333333333
8 games in series out of 8653 titles in topSBM clusters: ( 0.09245348434069109%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.34375
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.3333333333333333
6 games in series out of 8653 titles in topSBM clusters: ( 0.06934011325551831%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.5
7 games in series out of 8653 titles in topSBM clusters: ( 0.08089679879810471%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.38775510204081637
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
5 games in series out of 8653 titles in topSBM clusters: ( 0.057783427712931934%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.44000000000000006
7 games in series out of 8653 titles in topSBM clusters: ( 0.08089679879810471%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.38775510204081637
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
12 games in series out of 8653 titles in topSBM clusters: ( 0.13868022651103662%)
9 clusters represented out of 53: (16.9811320754717%)
!! Herfindahl-Hirschman Index: 0.125
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.625
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
11 games in series out of 8653 titles in topSBM clusters: ( 0.12712354096845027%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.33884297520661155
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
53 games in series out of 8653 titles in topSBM clusters: ( 0.6125043337570785%)
14 clusters represented out of 53: (26.41509433962264%)
!! Herfindahl-Hirschman Index: 0.1968672125311498
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
5 games in series out of 8653 titles in topSBM clusters: ( 0.057783427712931934%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.28
9 games in series out of 8653 titles in topSBM clusters: ( 0.10401016988327748%)
5 clusters represented out of 53: (9.433962264150944%)
!! Herfindahl-Hirschman Index: 0.3580246913580247
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
15 games in series out of 8653 titles in topSBM clusters: ( 0.17335028313879577%)
5 clusters represented out of 53: (9.433962264150944%)
!! Herfindahl-Hirschman Index: 0.4044444444444444
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
7 games in series out of 8653 titles in topSBM clusters: ( 0.08089679879810471%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.42857142857142855
11 games in series out of 8653 titles in topSBM clusters: ( 0.12712354096845027%)
7 clusters represented out of 53: (13.20754716981132%)
!! Herfindahl-Hirschman Index: 0.17355371900826444
6 games in series out of 8653 titles in topSBM clusters: ( 0.06934011325551831%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.33333333333333337
8 games in series out of 8653 titles in topSBM clusters: ( 0.09245348434069109%)
6 clusters represented out of 53: (11.320754716981133%)
!! Herfindahl-Hirschman Index: 0.21875
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.3333333333333333
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
14 games in series out of 8653 titles in topSBM clusters: ( 0.16179359759620943%)
8 clusters represented out of 53: (15.09433962264151%)
!! Herfindahl-Hirschman Index: 0.163265306122449
5 games in series out of 8653 titles in topSBM clusters: ( 0.057783427712931934%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.28
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.3333333333333333
5 games in series out of 8653 titles in topSBM clusters: ( 0.057783427712931934%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
12 games in series out of 8653 titles in topSBM clusters: ( 0.13868022651103662%)
5 clusters represented out of 53: (9.433962264150944%)
!! Herfindahl-Hirschman Index: 0.33333333333333326
8 games in series out of 8653 titles in topSBM clusters: ( 0.09245348434069109%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.78125
7 games in series out of 8653 titles in topSBM clusters: ( 0.08089679879810471%)
5 clusters represented out of 53: (9.433962264150944%)
!! Herfindahl-Hirschman Index: 0.22448979591836732
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
26 games in series out of 8653 titles in topSBM clusters: ( 0.30047382410724605%)
7 clusters represented out of 53: (13.20754716981132%)
!! Herfindahl-Hirschman Index: 0.4142011834319527
33 games in series out of 8653 titles in topSBM clusters: ( 0.38137062290535073%)
5 clusters represented out of 53: (9.433962264150944%)
!! Herfindahl-Hirschman Index: 0.6326905417814508
6 games in series out of 8653 titles in topSBM clusters: ( 0.06934011325551831%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.2777777777777778
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
9 games in series out of 8653 titles in topSBM clusters: ( 0.10401016988327748%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.25925925925925924
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.3333333333333333
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.3333333333333333
6 games in series out of 8653 titles in topSBM clusters: ( 0.06934011325551831%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
9 games in series out of 8653 titles in topSBM clusters: ( 0.10401016988327748%)
7 clusters represented out of 53: (13.20754716981132%)
!! Herfindahl-Hirschman Index: 0.16049382716049382
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.625
7 games in series out of 8653 titles in topSBM clusters: ( 0.08089679879810471%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.3877551020408163
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
5 games in series out of 8653 titles in topSBM clusters: ( 0.057783427712931934%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.28
18 games in series out of 8653 titles in topSBM clusters: ( 0.20802033976655496%)
6 clusters represented out of 53: (11.320754716981133%)
!! Herfindahl-Hirschman Index: 0.29629629629629634
5 games in series out of 8653 titles in topSBM clusters: ( 0.057783427712931934%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.28
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
12 games in series out of 8653 titles in topSBM clusters: ( 0.13868022651103662%)
5 clusters represented out of 53: (9.433962264150944%)
!! Herfindahl-Hirschman Index: 0.2638888888888889
6 games in series out of 8653 titles in topSBM clusters: ( 0.06934011325551831%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.7222222222222223
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
5 games in series out of 8653 titles in topSBM clusters: ( 0.057783427712931934%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.28
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.3333333333333333
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
6 games in series out of 8653 titles in topSBM clusters: ( 0.06934011325551831%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.7222222222222223
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
9 games in series out of 8653 titles in topSBM clusters: ( 0.10401016988327748%)
5 clusters represented out of 53: (9.433962264150944%)
!! Herfindahl-Hirschman Index: 0.2345679012345679
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.3333333333333333
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
6 games in series out of 8653 titles in topSBM clusters: ( 0.06934011325551831%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.7222222222222223
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
30 games in series out of 8653 titles in topSBM clusters: ( 0.34670056627759155%)
11 clusters represented out of 53: (20.754716981132077%)
!! Herfindahl-Hirschman Index: 0.1577777777777778
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
11 games in series out of 8653 titles in topSBM clusters: ( 0.12712354096845027%)
7 clusters represented out of 53: (13.20754716981132%)
!! Herfindahl-Hirschman Index: 0.17355371900826447
13 games in series out of 8653 titles in topSBM clusters: ( 0.15023691205362302%)
5 clusters represented out of 53: (9.433962264150944%)
!! Herfindahl-Hirschman Index: 0.42011834319526625
6 games in series out of 8653 titles in topSBM clusters: ( 0.06934011325551831%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.33333333333333337
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.625
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.375
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
8 games in series out of 8653 titles in topSBM clusters: ( 0.09245348434069109%)
7 clusters represented out of 53: (13.20754716981132%)
!! Herfindahl-Hirschman Index: 0.15625
6 games in series out of 8653 titles in topSBM clusters: ( 0.06934011325551831%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.7222222222222223
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
5 games in series out of 8653 titles in topSBM clusters: ( 0.057783427712931934%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.52
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
8 games in series out of 8653 titles in topSBM clusters: ( 0.09245348434069109%)
5 clusters represented out of 53: (9.433962264150944%)
!! Herfindahl-Hirschman Index: 0.25
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
8 games in series out of 8653 titles in topSBM clusters: ( 0.09245348434069109%)
7 clusters represented out of 53: (13.20754716981132%)
!! Herfindahl-Hirschman Index: 0.15625
6 games in series out of 8653 titles in topSBM clusters: ( 0.06934011325551831%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
8 games in series out of 8653 titles in topSBM clusters: ( 0.09245348434069109%)
7 clusters represented out of 53: (13.20754716981132%)
!! Herfindahl-Hirschman Index: 0.15625
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
11 games in series out of 8653 titles in topSBM clusters: ( 0.12712354096845027%)
5 clusters represented out of 53: (9.433962264150944%)
!! Herfindahl-Hirschman Index: 0.256198347107438
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
8 games in series out of 8653 titles in topSBM clusters: ( 0.09245348434069109%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.34375
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
14 games in series out of 8653 titles in topSBM clusters: ( 0.16179359759620943%)
6 clusters represented out of 53: (11.320754716981133%)
!! Herfindahl-Hirschman Index: 0.2448979591836735
15 games in series out of 8653 titles in topSBM clusters: ( 0.17335028313879577%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.6533333333333334
